00000000			//0
3284EA75			//847571573
00000000			//0
8ADA3E50			//2329558608
00000000			//0
45088EC8			//1158188744
00000000			//0
130FFC1B			//319814683
00000000			//0
6766B147			//1734783303
00000000			//0
8A13216D			//2316509549
00000000			//0
B2E85637			//3001570871
00000000			//0
3E28B941			//1042856257
00000000			//0
1B224901			//455231745
00000000			//0
475043D3			//1196442579
00000000			//0
92D04F8C			//2463125388
00000000			//0
22C6E387			//583459719
00000000			//0
4D2EA031			//1294901297
00000000			//0
1273A913			//309569811
00000000			//0
0C236F48			//203648840
00000000			//0
2EA07FD0			//782270416
00000000			//0
D915B869			//3642079337
00000000			//0
3A5C7190			//979136912
00000000			//0
3EAB99CD			//1051433421
00000000			//0
7621BE8A			//1981922954
00000000			//0
71E2FCBD			//1910701245
71E2FCBD			//1910701245
71E2FCBD			//1910701245
71E2FCBD			//1910701245
71E2FCBD			//1910701245
71E2FCBD			//1910701245
71E2FCBD			//1910701245
71E2FCBD			//1910701245
71E2FCBD			//1910701245
71E2FCBD			//1910701245
71E2FCBD			//1910701245
71E2FCBD			//1910701245
71E2FCBD			//1910701245
71E2FCBD			//1910701245
71E2FCBD			//1910701245
71E2FCBD			//1910701245
71E2FCBD			//1910701245
71E2FCBD			//1910701245
71E2FCBD			//1910701245
71E2FCBD			//1910701245
71E2FCBD			//1910701245
71E2FCBD			//1910701245
71E2FCBD			//1910701245
71E2FCBD			//1910701245
71E2FCBD			//1910701245
71E2FCBD			//1910701245
71E2FCBD			//1910701245
71E2FCBD			//1910701245
71E2FCBD			//1910701245
71E2FCBD			//1910701245
71E2FCBD			//1910701245
71E2FCBD			//1910701245
71E2FCBD			//1910701245
00000000			//0
8A218DD9			//2317454809
8A218DD9			//2317454809
8A218DD9			//2317454809
8A218DD9			//2317454809
8A218DD9			//2317454809
8A218DD9			//2317454809
8A218DD9			//2317454809
8A218DD9			//2317454809
8A218DD9			//2317454809
8A218DD9			//2317454809
8A218DD9			//2317454809
8A218DD9			//2317454809
8A218DD9			//2317454809
8A218DD9			//2317454809
8A218DD9			//2317454809
8A218DD9			//2317454809
8A218DD9			//2317454809
8A218DD9			//2317454809
8A218DD9			//2317454809
8A218DD9			//2317454809
8A218DD9			//2317454809
8A218DD9			//2317454809
8A218DD9			//2317454809
8A218DD9			//2317454809
8A218DD9			//2317454809
8A218DD9			//2317454809
8A218DD9			//2317454809
8A218DD9			//2317454809
8A218DD9			//2317454809
