00000000			//0
00000000			//0
00000000			//0
00000000			//0
00000000			//0
00000000			//0
00000000			//0
00000000			//0
00000000			//0
00000000			//0
00000000			//0
00000000			//0
00000000			//0
00000000			//0
00000000			//0
00000000			//0
00000000			//0
00000000			//0
00000000			//0
00000000			//0
00000000			//0
00000000			//0
00000000			//0
00000000			//0
00000000			//0
00000000			//0
00000000			//0
00000000			//0
00000000			//0
00000000			//0
00000000			//0
00000000			//0
00000000			//0
00000000			//0
00000000			//0
00000000			//0
AC9F438F			//2896118671
00000000			//0
86C60595			//2261124501
00000000			//0
60ECC79B			//1626130331
00000000			//0
4CCA77CF			//1288337359
00000000			//0
9994EF9E			//2576674718
00000000			//0
80000000			//2147483648
00000000			//0
40000000			//1073741824
00000000			//0
4A469A5F			//1246141023
00000000			//0
548D34BE			//1418540222
00000000			//0
73A4B26C			//1940173420
00000000			//0
981C8E95			//2552008341
00000000			//0
7DEB4CCB			//2112572619
